locid,ndowid,timestamp,lng,lat,hdop,species,mgmtarea,deviceid
14,14,6/1/2016 16:00,-141.62858,62.66522,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 17:01,-141.63003,62.66737,1,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 17:30,-141.63838,62.66952,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 18:00,-141.64064,62.6715,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 18:30,-141.64633,62.67317,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 19:00,-141.64631,62.67429,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 19:30,-141.64605,62.67525,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 20:00,-141.64617,62.67525,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 20:30,-141.64613,62.67714,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 21:00,-141.64486,62.68135,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 21:30,-141.64758,62.67366,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 22:00,-141.64196,62.66693,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 22:30,-141.64526,62.66346,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 23:00,-141.64511,62.66352,1,Lynx,Tetlin Refuge,ATS
14,14,6/1/2016 23:30,-141.6454,62.66364,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 0:01,-141.64509,62.66342,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 0:30,-141.64495,62.66338,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 1:30,-141.64494,62.66356,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 2:00,-141.64506,62.66336,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 2:31,-141.64506,62.66341,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 3:00,-141.64463,62.66325,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 3:30,-141.64503,62.66344,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 4:00,-141.64498,62.66343,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 4:30,-141.64501,62.66343,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 5:00,-141.6445,62.66338,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 5:30,-141.64437,62.66336,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 6:00,-141.64501,62.6634,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 7:31,-141.64453,62.66346,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 8:01,-141.64486,62.66341,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 8:30,-141.64547,62.66355,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 9:00,-141.64921,62.66229,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 9:31,-141.65078,62.66237,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 10:30,-141.64501,62.66344,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 11:00,-141.64495,62.66354,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 11:30,-141.64517,62.66357,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 13:01,-141.64517,62.66334,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 14:01,-141.64488,62.66337,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 15:00,-141.64663,62.6614,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 16:31,-141.64506,62.6634,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 17:30,-141.64495,62.66341,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 18:00,-141.64491,62.6634,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 18:30,-141.64514,62.66342,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 19:30,-141.6425,62.66345,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 20:00,-141.64244,62.6633,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 20:30,-141.64624,62.66177,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 21:00,-141.65556,62.6605,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 21:30,-141.65875,62.66053,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 22:01,-141.65956,62.66084,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 22:30,-141.6604,62.66155,1,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 23:00,-141.66021,62.66209,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/2/2016 23:30,-141.66166,62.6621,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 0:00,-141.6649,62.66244,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 0:30,-141.66828,62.66582,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 1:00,-141.66314,62.66685,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 1:30,-141.65625,62.6645,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 2:00,-141.64448,62.66306,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 2:30,-141.64468,62.66326,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 3:00,-141.64509,62.6634,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 4:00,-141.64517,62.66343,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 4:30,-141.64503,62.66343,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 5:00,-141.64498,62.66343,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 5:30,-141.64524,62.6634,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 6:00,-141.64544,62.66342,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 7:01,-141.64483,62.66358,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 7:30,-141.64488,62.66353,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 8:01,-141.64521,62.66336,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 8:30,-141.64506,62.66341,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 9:00,-141.64491,62.66351,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 9:31,-141.64503,62.66343,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 10:00,-141.64498,62.66347,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 10:30,-141.64486,62.66361,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 11:00,-141.64495,62.66354,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 11:30,-141.64495,62.66353,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 13:01,-141.64517,62.66333,1.5,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 13:30,-141.64465,62.66332,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 14:01,-141.64501,62.66334,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 14:30,-141.64457,62.66338,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 15:00,-141.64849,62.66356,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 15:30,-141.65921,62.66542,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 16:00,-141.66825,62.67005,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 16:31,-141.66676,62.67448,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 17:01,-141.66348,62.6766,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 17:30,-141.65663,62.67951,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 18:00,-141.65147,62.67654,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 18:30,-141.65338,62.67446,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 19:00,-141.64746,62.67395,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 20:00,-141.64735,62.67298,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 20:30,-141.64361,62.67017,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 21:00,-141.64227,62.66492,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 22:31,-141.64533,62.6636,1,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 23:00,-141.64509,62.6634,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/3/2016 23:31,-141.64628,62.66209,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 0:00,-141.64944,62.66104,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 0:30,-141.6549,62.66213,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 1:00,-141.66075,62.66225,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 1:30,-141.66075,62.66139,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 2:00,-141.66059,62.65958,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 2:30,-141.65666,62.6587,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 3:00,-141.65132,62.65794,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 3:30,-141.64533,62.65716,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 4:00,-141.64517,62.662,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 4:31,-141.64341,62.6628,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 5:00,-141.64495,62.66333,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 5:30,-141.64495,62.66341,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 6:00,-141.64537,62.66329,1.5,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 8:01,-141.64503,62.66329,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 11:31,-141.64503,62.66327,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 13:01,-141.64361,62.66066,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 13:30,-141.63682,62.6599,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 14:00,-141.63781,62.65959,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 14:30,-141.63571,62.66151,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 15:00,-141.6398,62.66422,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 15:31,-141.64498,62.66342,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 16:00,-141.64511,62.66348,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 16:30,-141.64544,62.66338,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 17:00,-141.64498,62.66337,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 17:31,-141.64646,62.66279,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 18:00,-141.64791,62.66133,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 18:31,-141.65129,62.65919,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 19:00,-141.65498,62.65741,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 19:30,-141.64811,62.6739,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 20:00,-141.65632,62.65729,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 20:30,-141.65226,62.66097,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 21:00,-141.64524,62.66291,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 22:31,-141.64511,62.66341,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 23:00,-141.6444,62.66312,1,Lynx,Tetlin Refuge,ATS
14,14,6/4/2016 23:30,-141.64495,62.66336,1,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 0:00,-141.64488,62.66337,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 1:00,-141.64503,62.66319,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 12:30,-141.64804,62.65879,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 13:00,-141.64913,62.65743,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 13:30,-141.64854,62.6564,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 14:01,-141.64216,62.65623,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 14:30,-141.63771,62.65549,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 15:00,-141.63862,62.6538,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 15:30,-141.63888,62.65386,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 16:01,-141.63893,62.65386,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 17:01,-141.64328,62.65711,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 17:30,-141.6448,62.66078,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 18:01,-141.64555,62.66353,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 18:30,-141.64533,62.66346,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 19:01,-141.64549,62.66303,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 19:31,-141.64624,62.66482,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 20:02,-141.64514,62.6634,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 20:31,-141.64498,62.66341,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 23:01,-141.64506,62.66337,1.5,Lynx,Tetlin Refuge,ATS
14,14,6/5/2016 23:31,-141.64511,62.6634,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 0:31,-141.64468,62.66361,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 1:00,-141.64488,62.66345,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 1:30,-141.64501,62.66338,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 2:00,-141.64491,62.66338,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 2:01,-141.6448,62.66333,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 2:30,-141.64361,62.66326,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 2:31,-141.64498,62.66329,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 3:00,-141.64506,62.66343,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 3:30,-141.64208,62.66437,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 3:31,-141.64533,62.66343,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 4:00,-141.64186,62.66457,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 4:01,-141.64567,62.66325,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 4:30,-141.64196,62.66501,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 4:31,-141.6448,62.66343,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 5:00,-141.64274,62.66503,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 5:01,-141.64503,62.6635,1.5,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 5:30,-141.64486,62.6633,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 7:01,-141.64491,62.66352,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 7:30,-141.64468,62.66347,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 8:00,-141.64501,62.66344,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 8:01,-141.64498,62.66336,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 8:30,-141.64471,62.66334,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 9:00,-141.64643,62.66252,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 9:30,-141.64533,62.66353,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 9:31,-141.64524,62.6621,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 10:00,-141.64373,62.65973,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 10:30,-141.64544,62.66333,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 11:00,-141.64559,62.66326,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 11:30,-141.64529,62.66338,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 11:31,-141.6446,62.66317,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 12:00,-141.6443,62.66241,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 12:31,-141.64544,62.66352,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 14:01,-141.64526,62.66336,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 14:30,-141.64491,62.66334,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 15:00,-141.64541,62.66339,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 15:30,-141.64541,62.66341,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 16:30,-141.64544,62.66347,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 17:00,-141.65525,62.66228,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 17:30,-141.65844,62.6609,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 18:00,-141.65727,62.66095,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 18:30,-141.65731,62.66092,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 19:00,-141.65783,62.66031,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 19:30,-141.66607,62.65661,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 20:00,-141.65475,62.65884,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 20:30,-141.64628,62.66336,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 21:00,-141.64541,62.66336,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 22:01,-141.64541,62.66343,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 22:30,-141.64547,62.66345,1,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 23:00,-141.64541,62.66344,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/6/2016 23:31,-141.64529,62.66344,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 1:01,-141.64544,62.66347,1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 1:31,-141.64544,62.66344,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 2:01,-141.64541,62.6634,1.5,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 3:31,-141.64506,62.66341,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 4:00,-141.64544,62.66343,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 4:30,-141.64529,62.66344,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 5:00,-141.64562,62.66336,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 6:31,-141.64556,62.66342,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 7:00,-141.64547,62.66341,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 7:30,-141.64533,62.66349,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 8:00,-141.64533,62.66343,1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 8:30,-141.65162,62.662,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 9:00,-141.65341,62.6612,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 9:30,-141.65791,62.65863,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 10:00,-141.66288,62.66053,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 10:31,-141.6625,62.66207,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 11:00,-141.65826,62.66056,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 11:30,-141.65914,62.66269,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 12:00,-141.65505,62.66689,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 12:30,-141.65509,62.66716,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 13:01,-141.65348,62.66883,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 13:31,-141.63945,62.67233,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 14:00,-141.6374,62.67231,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 14:30,-141.6325,62.67047,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 15:00,-141.62557,62.66707,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 15:30,-141.62976,62.66511,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 16:30,-141.62762,62.66226,1.6,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 17:00,-141.6285,62.66275,1,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 17:30,-141.63839,62.66422,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/7/2016 18:00,-141.64463,62.66365,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 3:30,-141.64518,62.66345,1.5,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 4:00,-141.6454,62.66346,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 4:30,-141.64549,62.66345,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 5:00,-141.64559,62.66337,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 5:30,-141.64517,62.66349,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 6:31,-141.64511,62.66349,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 7:00,-141.64587,62.66314,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 7:30,-141.64678,62.66269,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 8:01,-141.64639,62.66294,1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 8:31,-141.65022,62.66501,1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 9:00,-141.65356,62.66754,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 9:30,-141.65594,62.66924,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 10:00,-141.66078,62.67511,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 10:31,-141.65513,62.67704,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 11:00,-141.65434,62.67644,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 11:30,-141.65419,62.67643,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 12:01,-141.65429,62.6765,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 12:30,-141.64839,62.67452,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 13:00,-141.63899,62.67021,1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 13:30,-141.64205,62.66536,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 14:00,-141.64433,62.66479,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 14:30,-141.64471,62.66557,1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 15:31,-141.64549,62.66342,1.3,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 16:00,-141.64555,62.66345,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 16:30,-141.64549,62.66323,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 17:00,-141.64753,62.66137,0.7,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 17:30,-141.64913,62.65947,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 18:00,-141.65013,62.65972,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 18:30,-141.64533,62.66383,1.4,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 19:00,-141.64579,62.66344,1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 19:30,-141.64549,62.66353,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 20:00,-141.6454,62.66344,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 20:30,-141.65986,62.66022,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 21:00,-141.65777,62.66252,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 21:01,-141.64511,62.66345,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 21:30,-141.64762,62.66311,1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 22:00,-141.64541,62.66343,1.5,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 22:30,-141.64541,62.66344,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 23:00,-141.64517,62.66336,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 23:30,-141.64517,62.66344,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/8/2016 23:31,-141.64526,62.66345,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 0:00,-141.64628,62.6612,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 1:00,-141.64529,62.66333,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 1:01,-141.64537,62.66338,1,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 1:30,-141.64541,62.66342,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 2:00,-141.64163,62.65953,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 2:01,-141.64529,62.6634,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 2:30,-141.64541,62.66337,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 3:00,-141.64537,62.66345,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 3:30,-141.6374,62.65724,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 4:00,-141.63822,62.6571,1.2,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 4:30,-141.63995,62.65668,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 5:00,-141.63938,62.65623,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 5:30,-141.64022,62.65626,0.8,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 6:00,-141.64486,62.65722,1,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 6:30,-141.64788,62.6589,1,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 7:00,-141.64575,62.66321,0.9,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 7:30,-141.64517,62.66328,1.1,Lynx,Tetlin Refuge,ATS
14,14,6/9/2016 8:00,-141.64524,62.66301,1.1,Lynx,Tetlin Refuge,ATS
